"","TreeLocationID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID"
"515",515,"E",3,NA,NA,0,0,0,NA,1
"516",516,"E",4,NA,NA,0,0,0,NA,1
"517",517,"E",5,NA,NA,0,0,0,NA,1
"518",518,"E",6,NA,NA,0,0,0,NA,1
"519",519,"E",7,NA,NA,0,0,0,NA,1
"520",520,"E",8,NA,NA,0,0,0,NA,1
"521",521,"E",9,NA,NA,0,0,0,NA,1
"522",522,"E",10,NA,NA,0,0,0,NA,1
"523",523,"E",11,NA,NA,0,0,0,NA,1
"524",524,"E",12,NA,NA,0,0,0,NA,1
"525",525,"E",13,NA,NA,0,0,0,NA,1
"526",526,"E",14,NA,NA,0,0,0,NA,1
"527",527,"E",15,NA,NA,0,0,0,NA,1
"528",528,"E",16,NA,NA,0,0,0,NA,1
"529",529,"E",17,NA,NA,0,0,0,NA,1
"530",530,"E",18,NA,NA,0,0,0,NA,1
"531",531,"E",19,NA,NA,0,0,0,NA,1
"532",532,"E",20,NA,NA,0,0,0,NA,1
"533",533,"E",21,NA,NA,0,0,0,NA,1
"534",534,"E",22,NA,NA,0,0,0,NA,1
"535",535,"E",23,NA,NA,0,0,0,NA,1
"536",536,"E",24,NA,NA,0,0,0,NA,1
"537",537,"E",25,NA,NA,0,0,0,NA,1
"538",538,"E",26,NA,NA,0,0,0,NA,1
"539",539,"E",27,NA,NA,0,0,0,NA,1
"540",540,"E",28,NA,NA,0,0,0,NA,1
"541",541,"E",29,NA,NA,0,0,0,NA,1
"542",542,"E",30,NA,NA,0,0,0,NA,1
"543",543,"E",31,NA,NA,0,0,0,NA,1
"544",544,"E",32,NA,NA,0,0,0,NA,1
"545",545,"E",33,NA,NA,0,0,0,NA,1
"546",546,"E",34,NA,NA,0,0,0,NA,1
"547",547,"E",35,NA,NA,0,0,0,NA,1
"548",548,"E",36,NA,NA,0,0,0,NA,1
"549",549,"E",37,NA,NA,0,0,0,NA,1
"550",550,"E",38,NA,NA,0,0,0,NA,1
"551",551,"E",39,NA,NA,0,0,0,NA,1
"552",552,"E",40,NA,NA,0,0,0,NA,1
"553",553,"E",41,NA,NA,0,0,0,NA,1
"554",554,"E",42,NA,NA,0,0,0,NA,1
"555",555,"E",43,NA,NA,0,0,0,NA,1
"556",556,"E",44,NA,NA,0,0,0,NA,1
"557",557,"E",45,NA,NA,0,0,0,NA,1
"558",558,"E",46,NA,NA,0,0,0,NA,1
"559",559,"E",47,NA,NA,0,0,0,NA,1
"560",560,"E",48,NA,NA,0,0,0,NA,1
"561",561,"E",49,NA,NA,0,0,0,NA,1
"562",562,"E",50,NA,NA,0,0,0,NA,1
"563",563,"E",51,NA,NA,0,0,0,NA,1
"564",564,"E",52,NA,NA,0,0,0,NA,1
"565",565,"E",53,NA,NA,0,0,0,NA,1
"566",566,"E",54,NA,NA,0,0,0,NA,1
"567",567,"E",55,NA,NA,0,0,0,NA,1
"568",568,"E",56,NA,NA,0,0,0,NA,1
"569",569,"E",57,NA,NA,0,0,0,NA,1
"570",570,"E",58,NA,NA,0,0,0,NA,1
"571",571,"E",59,NA,NA,0,0,0,NA,1
"572",572,"E",60,NA,NA,0,0,0,NA,1
"573",573,"E",61,NA,NA,0,0,0,NA,1
"574",574,"E",62,NA,NA,0,0,0,NA,1
"575",575,"E",63,NA,NA,0,0,0,NA,1
"576",576,"E",64,NA,NA,0,0,0,NA,1
"577",577,"E",65,NA,NA,0,0,0,NA,1
"578",578,"E",66,NA,NA,0,0,0,NA,1
"579",579,"E",67,NA,NA,0,0,0,NA,1
"580",580,"E",68,NA,NA,0,0,0,NA,1
"581",581,"E",69,NA,NA,0,0,0,NA,1
"582",582,"E",70,NA,NA,0,0,0,NA,1
"583",583,"E",71,NA,NA,0,0,0,NA,1
"584",584,"E",72,NA,NA,0,0,0,NA,1
"585",585,"E",73,NA,NA,0,0,0,NA,1
"586",586,"E",74,NA,NA,0,0,0,NA,1
"587",587,"E",75,NA,NA,0,0,0,NA,1
"588",588,"E",76,NA,NA,0,0,0,NA,1
"589",589,"E",77,NA,NA,0,0,0,NA,1
"590",590,"E",78,NA,NA,0,0,0,NA,1
"591",591,"E",79,NA,NA,0,0,0,NA,1
"592",592,"E",80,NA,NA,0,0,0,NA,1
"593",593,"E",81,NA,NA,0,0,0,NA,1
"594",594,"E",82,NA,NA,0,0,0,NA,1
"595",595,"E",83,NA,NA,0,0,0,NA,1
"596",596,"E",84,NA,NA,0,0,0,NA,1
"597",597,"E",85,NA,NA,0,0,0,NA,1
"598",598,"E",86,NA,NA,0,0,0,NA,1
"599",599,"E",87,NA,NA,0,0,0,NA,1
"600",600,"E",88,NA,NA,0,0,0,NA,1
"601",601,"E",89,NA,NA,0,0,0,NA,1
"602",602,"E",90,NA,NA,0,0,0,NA,1
"603",603,"E",91,NA,NA,0,0,0,NA,1
"604",604,"E",92,NA,NA,0,0,0,NA,1
"605",605,"E",93,NA,NA,0,0,0,NA,1
"606",606,"E",94,NA,NA,0,0,0,NA,1
"607",607,"E",95,NA,NA,0,0,0,NA,1
"608",608,"E",96,NA,NA,0,0,0,NA,1
"609",609,"E",97,NA,NA,0,0,0,NA,1
"610",610,"E",98,NA,NA,0,0,0,NA,1
"611",611,"E",99,NA,NA,0,0,0,NA,1
"612",612,"E",100,NA,NA,0,0,0,NA,1
"613",613,"E",101,NA,NA,0,0,0,NA,1
"614",614,"E",102,NA,NA,0,0,0,NA,1
"615",615,"E",103,NA,NA,0,0,0,NA,1
"616",616,"E",104,NA,NA,0,0,0,NA,1
"617",617,"E",105,NA,NA,0,0,0,NA,1
"618",618,"E",106,NA,NA,0,0,0,NA,1
"619",619,"E",107,NA,NA,0,0,0,NA,1
"620",620,"E",108,NA,NA,0,0,0,NA,1
"621",621,"E",109,NA,NA,0,0,0,NA,1
"622",622,"E",110,NA,NA,0,0,0,NA,1
"623",623,"E",111,NA,NA,0,0,0,NA,1
"624",624,"E",112,NA,NA,0,0,0,NA,1
"625",625,"E",113,NA,NA,0,0,0,NA,1
"626",626,"E",114,NA,NA,0,0,0,NA,1
"627",627,"E",115,NA,NA,0,0,0,NA,1
"628",628,"E",116,NA,NA,0,0,0,NA,1
"629",629,"E",117,NA,NA,0,0,0,NA,1
"630",630,"E",118,NA,NA,0,0,0,NA,1
"631",631,"E",119,NA,NA,0,0,0,NA,1
"632",632,"E",120,NA,NA,0,0,0,NA,1
"633",633,"E",121,NA,NA,0,0,0,NA,1
"634",634,"E",122,NA,NA,0,0,0,NA,1
"635",635,"E",123,NA,NA,0,0,0,NA,1
"636",636,"E",124,NA,NA,0,0,0,NA,1
"637",637,"E",125,NA,NA,0,0,0,NA,1
"638",638,"E",126,NA,NA,0,0,0,NA,1
"639",639,"E",127,NA,NA,0,0,0,NA,1
"640",640,"E",128,NA,NA,0,0,0,NA,1
"641",641,"F",1,NA,NA,0,0,0,NA,1
"642",642,"F",2,NA,NA,0,0,0,NA,1
"643",643,"F",3,NA,NA,0,0,0,NA,1
"644",644,"F",4,NA,NA,0,0,0,NA,1
"645",645,"F",5,NA,NA,0,0,0,NA,1
"646",646,"F",6,NA,NA,0,0,0,NA,1
"647",647,"F",7,NA,NA,0,0,0,NA,1
"648",648,"F",8,NA,NA,0,0,0,NA,1
"649",649,"F",9,NA,NA,0,0,0,NA,1
"650",650,"F",10,NA,NA,0,0,0,NA,1
"651",651,"F",11,NA,NA,0,0,0,NA,1
"652",652,"F",12,NA,NA,0,0,0,NA,1
"653",653,"F",13,NA,NA,0,0,0,NA,1
"654",654,"F",14,NA,NA,0,0,0,NA,1
"655",655,"F",15,NA,NA,0,0,0,NA,1
"656",656,"F",16,NA,NA,0,0,0,NA,1
"657",657,"F",17,NA,NA,0,0,0,NA,1
"658",658,"F",18,NA,NA,0,0,0,NA,1
"659",659,"F",19,NA,NA,0,0,0,NA,1
"660",660,"F",20,NA,NA,0,0,0,NA,1
"661",661,"F",21,NA,NA,0,0,0,NA,1
"662",662,"F",22,NA,NA,0,0,0,NA,1
"663",663,"F",23,NA,NA,0,0,0,NA,1
"664",664,"F",24,NA,NA,0,0,0,NA,1
"665",665,"F",25,NA,NA,0,0,0,NA,1
"666",666,"F",26,NA,NA,0,0,0,NA,1
"667",667,"F",27,NA,NA,0,0,0,NA,1
"668",668,"F",28,NA,NA,0,0,0,NA,1
"669",669,"F",29,NA,NA,0,0,0,NA,1
"670",670,"F",30,NA,NA,0,0,0,NA,1
"671",671,"F",31,NA,NA,0,0,0,NA,1
"672",672,"F",32,NA,NA,0,0,0,NA,1
"673",673,"F",33,NA,NA,0,0,0,NA,1
"674",674,"F",34,NA,NA,0,0,0,NA,1
"675",675,"F",35,NA,NA,0,0,0,NA,1
"676",676,"F",36,NA,NA,0,0,0,NA,1
"677",677,"F",37,NA,NA,0,0,0,NA,1
"678",678,"F",38,NA,NA,0,0,0,NA,1
"679",679,"F",39,NA,NA,0,0,0,NA,1
"680",680,"F",40,NA,NA,0,0,0,NA,1
"681",681,"F",41,NA,NA,0,0,0,NA,1
"682",682,"F",42,NA,NA,0,0,0,NA,1
"683",683,"F",43,NA,NA,0,0,0,NA,1
"684",684,"F",44,NA,NA,0,0,0,NA,1
"685",685,"F",45,NA,NA,0,0,0,NA,1
"686",686,"F",46,NA,NA,0,0,0,NA,1
"687",687,"F",47,NA,NA,0,0,0,NA,1
"688",688,"F",48,NA,NA,0,0,0,NA,1
"689",689,"F",49,NA,NA,0,0,0,NA,1
"690",690,"F",50,NA,NA,0,0,0,NA,1
"691",691,"F",51,NA,NA,0,0,0,NA,1
"692",692,"F",52,NA,NA,0,0,0,NA,1
"693",693,"F",53,NA,NA,0,0,0,NA,1
"694",694,"F",54,NA,NA,0,0,0,NA,1
"695",695,"F",55,NA,NA,0,0,0,NA,1
"696",696,"F",56,NA,NA,0,0,0,NA,1
"697",697,"F",57,NA,NA,0,0,0,NA,1
"698",698,"F",58,NA,NA,0,0,0,NA,1
"699",699,"F",59,NA,NA,0,0,0,NA,1
"700",700,"F",60,NA,NA,0,0,0,NA,1
"701",701,"F",61,NA,NA,0,0,0,NA,1
"702",702,"F",62,NA,NA,0,0,0,NA,1
"703",703,"F",63,NA,NA,0,0,0,NA,1
"704",704,"F",64,NA,NA,0,0,0,NA,1
"705",705,"F",65,NA,NA,0,0,0,NA,1
"706",706,"F",66,NA,NA,0,0,0,NA,1
"707",707,"F",67,NA,NA,0,0,0,NA,1
"708",708,"F",68,NA,NA,0,0,0,NA,1
"709",709,"F",69,NA,NA,0,0,0,NA,1
"710",710,"F",70,NA,NA,0,0,0,NA,1
"711",711,"F",71,NA,NA,0,0,0,NA,1
"712",712,"F",72,NA,NA,0,0,0,NA,1
"713",713,"F",73,NA,NA,0,0,0,NA,1
"714",714,"F",74,NA,NA,0,0,0,NA,1
"715",715,"F",75,NA,NA,0,0,0,NA,1
"716",716,"F",76,NA,NA,0,0,0,NA,1
"717",717,"F",77,NA,NA,0,0,0,NA,1
"718",718,"F",78,NA,NA,0,0,0,NA,1
"719",719,"F",79,NA,NA,0,0,0,NA,1
"720",720,"F",80,NA,NA,0,0,0,NA,1
"721",721,"F",81,NA,NA,0,0,0,NA,1
"722",722,"F",82,NA,NA,0,0,0,NA,1
"723",723,"F",83,NA,NA,0,0,0,NA,1
"724",724,"F",84,NA,NA,0,0,0,NA,1
"725",725,"F",85,NA,NA,0,0,0,NA,1
"726",726,"F",86,NA,NA,0,0,0,NA,1
"727",727,"F",87,NA,NA,0,0,0,NA,1
"728",728,"F",88,NA,NA,0,0,0,NA,1
"729",729,"F",89,NA,NA,0,0,0,NA,1
"730",730,"F",90,NA,NA,0,0,0,NA,1
"731",731,"F",91,NA,NA,0,0,0,NA,1
"732",732,"F",92,NA,NA,0,0,0,NA,1
"733",733,"F",93,NA,NA,0,0,0,NA,1
"734",734,"F",94,NA,NA,0,0,0,NA,1
"735",735,"F",95,NA,NA,0,0,0,NA,1
"736",736,"F",96,NA,NA,0,0,0,NA,1
"737",737,"F",97,NA,NA,0,0,0,NA,1
"738",738,"F",98,NA,NA,0,0,0,NA,1
"739",739,"F",99,NA,NA,0,0,0,NA,1
"740",740,"F",100,NA,NA,0,0,0,NA,1
"741",741,"F",101,NA,NA,0,0,0,NA,1
"742",742,"F",102,NA,NA,0,0,0,NA,1
"743",743,"F",103,NA,NA,0,0,0,NA,1
"744",744,"F",104,NA,NA,0,0,0,NA,1
"745",745,"F",105,NA,NA,0,0,0,NA,1
"746",746,"F",106,NA,NA,0,0,0,NA,1
"747",747,"F",107,NA,NA,0,0,0,NA,1
"748",748,"F",108,NA,NA,0,0,0,NA,1
"749",749,"F",109,NA,NA,0,0,0,NA,1
"750",750,"F",110,NA,NA,0,0,0,NA,1
"751",751,"F",111,NA,NA,0,0,0,NA,1
"752",752,"F",112,NA,NA,0,0,0,NA,1
"753",753,"F",113,NA,NA,0,0,0,NA,1
"754",754,"F",114,NA,NA,0,0,0,NA,1
"755",755,"F",115,NA,NA,0,0,0,NA,1
"756",756,"F",116,NA,NA,0,0,0,NA,1
"757",757,"F",117,NA,NA,0,0,0,NA,1
"758",758,"F",118,NA,NA,0,0,0,NA,1
"759",759,"F",119,NA,NA,0,0,0,NA,1
"760",760,"F",120,NA,NA,0,0,0,NA,1
"761",761,"F",121,NA,NA,0,0,0,NA,1
"762",762,"F",122,NA,NA,0,0,0,NA,1
"763",763,"F",123,NA,NA,0,0,0,NA,1
"764",764,"F",124,NA,NA,0,0,0,NA,1
"765",765,"F",125,NA,NA,0,0,0,NA,1
"766",766,"F",126,NA,NA,0,0,0,NA,1
"767",767,"F",127,NA,NA,0,0,0,NA,1
"768",768,"F",128,NA,NA,0,0,0,NA,1
"769",769,"G",1,NA,NA,0,0,0,NA,1
"770",770,"G",2,NA,NA,0,0,0,NA,1
"771",771,"G",3,NA,NA,0,0,0,NA,1
"772",772,"G",4,NA,NA,0,0,0,NA,1
"773",773,"G",5,NA,NA,0,0,0,NA,1
"774",774,"G",6,NA,NA,0,0,0,NA,1
"775",775,"G",7,NA,NA,0,0,0,NA,1
"776",776,"G",8,NA,NA,0,0,0,NA,1
"777",777,"G",9,NA,NA,0,0,0,NA,1
"778",778,"G",10,NA,NA,0,0,0,NA,1
"779",779,"G",11,NA,NA,0,0,0,NA,1
"780",780,"G",12,NA,NA,0,0,0,NA,1
"781",781,"G",13,NA,NA,0,0,0,NA,1
"782",782,"G",14,NA,NA,0,0,0,NA,1
"783",783,"G",15,NA,NA,0,0,0,NA,1
"784",784,"G",16,NA,NA,0,0,0,NA,1
"785",785,"G",17,NA,NA,0,0,0,NA,1
"786",786,"G",18,NA,NA,0,0,0,NA,1
"787",787,"G",19,NA,NA,0,0,0,NA,1
"788",788,"G",20,NA,NA,0,0,0,NA,1
"789",789,"G",21,NA,NA,0,0,0,NA,1
"790",790,"G",22,NA,NA,0,0,0,NA,1
"791",791,"G",23,NA,NA,0,0,0,NA,1
"792",792,"G",24,NA,NA,0,0,0,NA,1
"793",793,"G",25,NA,NA,0,0,0,NA,1
"794",794,"G",26,NA,NA,0,0,0,NA,1
"795",795,"G",27,NA,NA,0,0,0,NA,1
"796",796,"G",28,NA,NA,0,0,0,NA,1
"797",797,"G",29,NA,NA,0,0,0,NA,1
"798",798,"G",30,NA,NA,0,0,0,NA,1
"799",799,"G",31,NA,NA,0,0,0,NA,1
"800",800,"G",32,NA,NA,0,0,0,NA,1
"801",801,"G",33,NA,NA,0,0,0,NA,1
"802",802,"G",34,NA,NA,0,0,0,NA,1
"803",803,"G",35,NA,NA,0,0,0,NA,1
"804",804,"G",36,NA,NA,0,0,0,NA,1
"805",805,"G",37,NA,NA,0,0,0,NA,1
"806",806,"G",38,NA,NA,0,0,0,NA,1
"807",807,"G",39,NA,NA,0,0,0,NA,1
"808",808,"G",40,NA,NA,0,0,0,NA,1
"809",809,"G",41,NA,NA,0,0,0,NA,1
"810",810,"G",42,NA,NA,0,0,0,NA,1
"811",811,"G",43,NA,NA,0,0,0,NA,1
"812",812,"G",44,NA,NA,0,0,0,NA,1
"813",813,"G",45,NA,NA,0,0,0,NA,1
"814",814,"G",46,NA,NA,0,0,0,NA,1
"815",815,"G",47,NA,NA,0,0,0,NA,1
"816",816,"G",48,NA,NA,0,0,0,NA,1
"817",817,"G",49,NA,NA,0,0,0,NA,1
"818",818,"G",50,NA,NA,0,0,0,NA,1
"819",819,"G",51,NA,NA,0,0,0,NA,1
"820",820,"G",52,NA,NA,0,0,0,NA,1
"821",821,"G",53,NA,NA,0,0,0,NA,1
"822",822,"G",54,NA,NA,0,0,0,NA,1
"823",823,"G",55,NA,NA,0,0,0,NA,1
"824",824,"G",56,NA,NA,0,0,0,NA,1
"825",825,"G",57,NA,NA,0,0,0,NA,1
"826",826,"G",58,NA,NA,0,0,0,NA,1
"827",827,"G",59,NA,NA,0,0,0,NA,1
"828",828,"G",60,NA,NA,0,0,0,NA,1
"829",829,"G",61,NA,NA,0,0,0,NA,1
"830",830,"G",62,NA,NA,0,0,0,NA,1
"831",831,"G",63,NA,NA,0,0,0,NA,1
"832",832,"G",64,NA,NA,0,0,0,NA,1
"833",833,"G",65,NA,NA,0,0,0,NA,1
"834",834,"G",66,NA,NA,0,0,0,NA,1
"835",835,"G",67,NA,NA,0,0,0,NA,1
"836",836,"G",68,NA,NA,0,0,0,NA,1
"837",837,"G",69,NA,NA,0,0,0,NA,1
"838",838,"G",70,NA,NA,0,0,0,NA,1
"839",839,"G",71,NA,NA,0,0,0,NA,1
"840",840,"G",72,NA,NA,0,0,0,NA,1
"841",841,"G",73,NA,NA,0,0,0,NA,1
"842",842,"G",74,NA,NA,0,0,0,NA,1
"843",843,"G",75,NA,NA,0,0,0,NA,1
"844",844,"G",76,NA,NA,0,0,0,NA,1
"845",845,"G",77,NA,NA,0,0,0,NA,1
"846",846,"G",78,NA,NA,0,0,0,NA,1
"847",847,"G",79,NA,NA,0,0,0,NA,1
"848",848,"G",80,NA,NA,0,0,0,NA,1
"849",849,"G",81,NA,NA,0,0,0,NA,1
"850",850,"G",82,NA,NA,0,0,0,NA,1
"851",851,"G",83,NA,NA,0,0,0,NA,1
"852",852,"G",84,NA,NA,0,0,0,NA,1
"853",853,"G",85,NA,NA,0,0,0,NA,1
"854",854,"G",86,NA,NA,0,0,0,NA,1
"855",855,"G",87,NA,NA,0,0,0,NA,1
"856",856,"G",88,NA,NA,0,0,0,NA,1
"857",857,"G",89,NA,NA,0,0,0,NA,1
"858",858,"G",90,NA,NA,0,0,0,NA,1
"859",859,"G",91,NA,NA,0,0,0,NA,1
"860",860,"G",92,NA,NA,0,0,0,NA,1
"861",861,"G",93,NA,NA,0,0,0,NA,1
"862",862,"G",94,NA,NA,0,0,0,NA,1
"863",863,"G",95,NA,NA,0,0,0,NA,1
"864",864,"G",96,NA,NA,0,0,0,NA,1
"865",865,"G",97,NA,NA,0,0,0,NA,1
"866",866,"G",98,NA,NA,0,0,0,NA,1
"867",867,"G",99,NA,NA,0,0,0,NA,1
"868",868,"G",100,NA,NA,0,0,0,NA,1
"869",869,"G",101,NA,NA,0,0,0,NA,1
"870",870,"G",102,NA,NA,0,0,0,NA,1
"871",871,"G",103,NA,NA,0,0,0,NA,1
"872",872,"G",104,NA,NA,0,0,0,NA,1
"873",873,"G",105,NA,NA,0,0,0,NA,1
"874",874,"G",106,NA,NA,0,0,0,NA,1
"875",875,"G",107,NA,NA,0,0,0,NA,1
"876",876,"G",108,NA,NA,0,0,0,NA,1
"877",877,"G",109,NA,NA,0,0,0,NA,1
"878",878,"G",110,NA,NA,0,0,0,NA,1
"879",879,"G",111,NA,NA,0,0,0,NA,1
"880",880,"G",112,NA,NA,0,0,0,NA,1
"881",881,"G",113,NA,NA,0,0,0,NA,1
"882",882,"G",114,NA,NA,0,0,0,NA,1
"883",883,"G",115,NA,NA,0,0,0,NA,1
"884",884,"G",116,NA,NA,0,0,0,NA,1
"885",885,"G",117,NA,NA,0,0,0,NA,1
"886",886,"G",118,NA,NA,0,0,0,NA,1
"887",887,"G",119,NA,NA,0,0,0,NA,1
"888",888,"G",120,NA,NA,0,0,0,NA,1
"889",889,"G",121,NA,NA,0,0,0,NA,1
"890",890,"G",122,NA,NA,0,0,0,NA,1
"891",891,"G",123,NA,NA,0,0,0,NA,1
"892",892,"G",124,NA,NA,0,0,0,NA,1
"893",893,"G",125,NA,NA,0,0,0,NA,1
"894",894,"G",126,NA,NA,0,0,0,NA,1
"895",895,"G",127,NA,NA,0,0,0,NA,1
"896",896,"G",128,NA,NA,0,0,0,NA,1
"897",897,"H",1,NA,NA,0,0,0,NA,1
"898",898,"H",2,NA,NA,0,0,0,NA,1
"899",899,"H",3,NA,NA,0,0,0,NA,1
"900",900,"H",4,NA,NA,0,0,0,NA,1
"901",901,"H",5,NA,NA,0,0,0,NA,1
"902",902,"H",6,NA,NA,0,0,0,NA,1
"903",903,"H",7,NA,NA,0,0,0,NA,1
"904",904,"H",8,NA,NA,0,0,0,NA,1
"905",905,"H",9,NA,NA,0,0,0,NA,1
"906",906,"H",10,NA,NA,0,0,0,NA,1
"907",907,"H",11,NA,NA,0,0,0,NA,1
"908",908,"H",12,NA,NA,0,0,0,NA,1
"909",909,"H",13,NA,NA,0,0,0,NA,1
"910",910,"H",14,NA,NA,0,0,0,NA,1
"911",911,"H",15,NA,NA,0,0,0,NA,1
"912",912,"H",16,NA,NA,0,0,0,NA,1
"913",913,"H",17,NA,NA,0,0,0,NA,1
"914",914,"H",18,NA,NA,0,0,0,NA,1
"915",915,"H",19,NA,NA,0,0,0,NA,1
"916",916,"H",20,NA,NA,0,0,0,NA,1
"917",917,"H",21,NA,NA,0,0,0,NA,1
"918",918,"H",22,NA,NA,0,0,0,NA,1
"919",919,"H",23,NA,NA,0,0,0,NA,1
"920",920,"H",24,NA,NA,0,0,0,NA,1
"921",921,"H",25,NA,NA,0,0,0,NA,1
"922",922,"H",26,NA,NA,0,0,0,NA,1
"923",923,"H",27,NA,NA,0,0,0,NA,1
"924",924,"H",28,NA,NA,0,0,0,NA,1
"925",925,"H",29,NA,NA,0,0,0,NA,1
"926",926,"H",30,NA,NA,0,0,0,NA,1
"927",927,"H",31,NA,NA,0,0,0,NA,1
"928",928,"H",32,NA,NA,0,0,0,NA,1
"929",929,"H",33,NA,NA,0,0,0,NA,1
"930",930,"H",34,NA,NA,0,0,0,NA,1
"931",931,"H",35,NA,NA,0,0,0,NA,1
"932",932,"H",36,NA,NA,0,0,0,NA,1
"933",933,"H",37,NA,NA,0,0,0,NA,1
"934",934,"H",38,NA,NA,0,0,0,NA,1
"935",935,"H",39,NA,NA,0,0,0,NA,1
"936",936,"H",40,NA,NA,0,0,0,NA,1
"937",937,"H",41,NA,NA,0,0,0,NA,1
"938",938,"H",42,NA,NA,0,0,0,NA,1
"939",939,"H",43,NA,NA,0,0,0,NA,1
"940",940,"H",44,NA,NA,0,0,0,NA,1
"941",941,"H",45,NA,NA,0,0,0,NA,1
"942",942,"H",46,NA,NA,0,0,0,NA,1
"943",943,"H",47,NA,NA,0,0,0,NA,1
"944",944,"H",48,NA,NA,0,0,0,NA,1
"945",945,"H",49,NA,NA,0,0,0,NA,1
"946",946,"H",50,NA,NA,0,0,0,NA,1
"947",947,"H",51,NA,NA,0,0,0,NA,1
"948",948,"H",52,NA,NA,0,0,0,NA,1
"949",949,"H",53,NA,NA,0,0,0,NA,1
"950",950,"H",54,NA,NA,0,0,0,NA,1
"951",951,"H",55,NA,NA,0,0,0,NA,1
"952",952,"H",56,NA,NA,0,0,0,NA,1
"953",953,"H",57,NA,NA,0,0,0,NA,1
"954",954,"H",58,NA,NA,0,0,0,NA,1
"955",955,"H",59,NA,NA,0,0,0,NA,1
"956",956,"H",60,NA,NA,0,0,0,NA,1
"957",957,"H",61,NA,NA,0,0,0,NA,1
"958",958,"H",62,NA,NA,0,0,0,NA,1
"959",959,"H",63,NA,NA,0,0,0,NA,1
"960",960,"H",64,NA,NA,0,0,0,NA,1
"961",961,"H",65,NA,NA,0,0,0,NA,1
"962",962,"H",66,NA,NA,0,0,0,NA,1
"963",963,"H",67,NA,NA,0,0,0,NA,1
"964",964,"H",68,NA,NA,0,0,0,NA,1
"965",965,"H",69,NA,NA,0,0,0,NA,1
"966",966,"H",70,NA,NA,0,0,0,NA,1
"967",967,"H",71,NA,NA,0,0,0,NA,1
"968",968,"H",72,NA,NA,0,0,0,NA,1
"969",969,"H",73,NA,NA,0,0,0,NA,1
"970",970,"H",74,NA,NA,0,0,0,NA,1
"971",971,"H",75,NA,NA,0,0,0,NA,1
"972",972,"H",76,NA,NA,0,0,0,NA,1
"973",973,"H",77,NA,NA,0,0,0,NA,1
"974",974,"H",78,NA,NA,0,0,0,NA,1
"975",975,"H",79,NA,NA,0,0,0,NA,1
"976",976,"H",80,NA,NA,0,0,0,NA,1
"977",977,"H",81,NA,NA,0,0,0,NA,1
"978",978,"H",82,NA,NA,0,0,0,NA,1
"979",979,"H",83,NA,NA,0,0,0,NA,1
"980",980,"H",84,NA,NA,0,0,0,NA,1
"981",981,"H",85,NA,NA,0,0,0,NA,1
"982",982,"H",86,NA,NA,0,0,0,NA,1
"983",983,"H",87,NA,NA,0,0,0,NA,1
"984",984,"H",88,NA,NA,0,0,0,NA,1
"985",985,"H",89,NA,NA,0,0,0,NA,1
"986",986,"H",90,NA,NA,0,0,0,NA,1
"987",987,"H",91,NA,NA,0,0,0,NA,1
"988",988,"H",92,NA,NA,0,0,0,NA,1
"989",989,"H",93,NA,NA,0,0,0,NA,1
"990",990,"H",94,NA,NA,0,0,0,NA,1
"991",991,"H",95,NA,NA,0,0,0,NA,1
"992",992,"H",96,NA,NA,0,0,0,NA,1
"993",993,"H",97,NA,NA,0,0,0,NA,1
"994",994,"H",98,NA,NA,0,0,0,NA,1
"995",995,"H",99,NA,NA,0,0,0,NA,1
"996",996,"H",100,NA,NA,0,0,0,NA,1
"997",997,"H",101,NA,NA,0,0,0,NA,1
"998",998,"H",102,NA,NA,0,0,0,NA,1
"999",999,"H",103,NA,NA,0,0,0,NA,1
"1000",1000,"H",104,NA,NA,0,0,0,NA,1
"1001",1001,"H",105,NA,NA,0,0,0,NA,1
"1002",1002,"H",106,NA,NA,0,0,0,NA,1
"1003",1003,"H",107,NA,NA,0,0,0,NA,1
"1004",1004,"H",108,NA,NA,0,0,0,NA,1
"1005",1005,"H",109,NA,NA,0,0,0,NA,1
"1006",1006,"H",110,NA,NA,0,0,0,NA,1
"1007",1007,"H",111,NA,NA,0,0,0,NA,1
"1008",1008,"H",112,NA,NA,0,0,0,NA,1
"1009",1009,"H",113,NA,NA,0,0,0,NA,1
"1010",1010,"H",114,NA,NA,0,0,0,NA,1
"1011",1011,"H",115,NA,NA,0,0,0,NA,1
"1012",1012,"H",116,NA,NA,0,0,0,NA,1
"1013",1013,"H",117,NA,NA,0,0,0,NA,1
"1014",1014,"H",118,NA,NA,0,0,0,NA,1
"1015",1015,"H",119,NA,NA,0,0,0,NA,1
"1016",1016,"H",120,NA,NA,0,0,0,NA,1
"1017",1017,"H",121,NA,NA,0,0,0,NA,1
"1018",1018,"H",122,NA,NA,0,0,0,NA,1
"1019",1019,"H",123,NA,NA,0,0,0,NA,1
"1020",1020,"H",124,NA,NA,0,0,0,NA,1
"1021",1021,"H",125,NA,NA,0,0,0,NA,1
"1022",1022,"H",126,NA,NA,0,0,0,NA,1
"1023",1023,"H",127,NA,NA,0,0,0,NA,1
"1024",1024,"H",128,NA,NA,0,0,0,NA,1
"1025",1025,"I",1,NA,NA,0,0,0,NA,1
"1026",1026,"I",2,NA,NA,0,0,0,NA,1
"1027",1027,"I",3,NA,NA,0,0,0,NA,1
"1028",1028,"I",4,NA,NA,0,0,0,NA,1
